TIMESTMAP,Values1
2020-10-26 01:02:18,24
2020-11-14 09:02:27,14
2020-04-19 20:32:09,13
2020-05-29 08:52:11,28
2020-11-17 12:08:32,10
2020-08-16 11:23:42,29
2020-07-28 23:48:17,180
2020-11-30 23:50:19,17
2020-02-11 14:12:54,10
2020-04-16 18:33:36,164
2020-09-19 12:45:31,203
2020-02-20 10:08:56,155
2020-02-15 07:22:35,29
2020-04-21 12:06:01,134
2020-11-06 16:10:01,117
2020-09-24 07:44:22,19
2020-02-02 01:36:00,10
2020-11-27 03:10:18,20
2020-04-17 18:39:01,21
2020-05-14 00:57:00,18
2020-09-21 22:09:43,25
2020-09-17 13:33:32,21
2020-05-06 19:44:14,14
2020-06-26 04:40:37,20
2020-05-09 19:28:01,205
2020-11-12 16:50:00,294
2020-05-24 18:32:22,142
2020-06-19 02:08:47,12
2020-09-28 06:04:50,115
2020-08-03 22:38:55,242
2020-06-28 13:20:54,192
2020-03-16 22:18:48,12
2020-07-21 13:03:40,250
2020-06-18 10:22:52,156
2020-11-01 14:17:54,145
2020-12-13 21:46:46,249
2020-06-17 01:42:19,11
2020-07-02 02:25:13,144
2020-06-25 08:56:24,24
2020-08-16 11:45:09,290
2020-01-06 02:55:23,24
2020-11-03 15:13:52,157
2020-04-29 15:00:09,14
2020-03-31 02:04:02,150
2020-02-12 14:36:58,10
2020-06-11 06:04:58,235
2020-02-16 22:50:58,184
2020-02-11 23:22:36,291
2020-03-05 11:37:50,293
2020-06-25 05:53:29,224
2020-04-24 06:14:42,295
2020-12-25 00:51:24,16
2020-07-14 00:56:32,14
2020-06-03 21:29:39,198
2020-09-27 09:09:04,11
2020-10-14 20:00:28,108
2020-03-12 02:48:31,23
2020-01-26 05:48:40,121
2020-10-08 16:20:41,28
2020-09-10 04:16:01,283
2020-05-15 23:06:14,251
2020-07-31 06:00:46,19
2020-03-06 21:14:00,11
2020-11-22 20:06:56,26
2020-04-20 23:52:08,23
2020-10-05 23:27:50,16
2020-03-15 01:49:28,16
2020-07-01 04:04:50,136
2020-02-08 22:06:41,15
2020-08-11 04:23:12,13
2020-07-11 16:20:28,17
2020-09-24 16:46:43,175
2020-11-23 04:21:13,291
2020-07-21 16:14:11,224
2020-10-29 10:23:36,29
2020-02-01 17:04:02,29
2020-09-03 06:35:06,244
2020-02-28 22:29:49,294
2020-01-18 13:31:22,169
2020-08-30 14:15:17,200
2020-03-13 14:01:12,232
2020-11-13 12:25:39,27
2020-02-14 08:34:06,25
2020-11-13 12:56:44,271
2020-09-09 10:40:36,257
2020-02-27 11:44:03,14
2020-08-04 01:05:36,261
2020-02-22 06:26:28,24
2020-07-03 03:26:11,278
2020-04-19 15:00:28,27
2020-07-27 12:49:36,244
2020-01-31 10:46:29,13
2020-08-25 13:01:26,257
2020-04-09 18:36:27,113
2020-02-23 22:58:17,11
2020-09-21 15:43:05,249
2020-02-08 14:36:03,199
2020-06-06 12:48:56,115
2020-08-25 15:00:26,237
2020-07-24 12:21:12,292
2020-09-11 08:16:27,10
2020-11-11 23:27:27,24
2020-01-22 00:19:13,14
2020-08-09 01:54:13,25
2020-09-06 16:25:38,28
2020-06-27 05:50:55,166
2020-12-19 15:39:18,273
2020-12-08 00:54:52,16
2020-10-15 02:42:17,19
2020-02-09 23:37:25,23
2020-11-05 08:42:42,11
2020-04-20 13:52:54,128
2020-03-20 03:32:33,119
2020-03-03 08:03:16,143
2020-12-23 01:56:13,21
2020-01-15 10:26:59,280
2020-10-03 21:31:13,29
2020-07-16 11:53:33,174
2020-08-19 00:39:40,242
2020-11-23 03:24:53,202
2020-10-28 12:16:02,132
2020-07-30 21:42:30,102
2020-10-08 00:57:19,18
2020-09-30 04:25:42,226
2020-08-19 13:33:27,15
2020-01-06 21:36:10,26
2020-05-03 10:27:17,143
2020-12-04 01:39:12,236
2020-07-25 20:52:14,26
2020-06-08 00:40:20,28
2020-01-10 17:36:26,278
2020-08-18 02:08:42,15
2020-08-23 23:29:07,260
2020-12-11 04:34:02,15
2020-08-04 05:25:15,14
2020-02-06 23:19:11,25
2020-12-20 09:24:43,14
2020-01-20 11:30:47,186
2020-06-24 20:25:52,20
2020-01-25 16:56:56,29
2020-11-09 11:33:39,24
2020-04-25 09:29:51,174
2020-10-14 13:00:31,15
2020-08-23 02:29:52,130
2020-04-05 10:01:50,228
2020-10-05 01:28:43,261
2020-03-04 04:44:21,29
2020-11-13 14:02:40,21
2020-09-14 14:43:29,19
2020-11-03 05:01:12,298
2020-03-24 01:58:34,185
2020-06-07 15:57:49,168
2020-05-01 21:32:16,18
2020-03-12 03:33:23,18
2020-04-21 04:00:22,18
2020-02-29 21:49:22,26
2020-03-30 13:33:43,116
2020-09-29 20:16:39,224
2020-05-15 20:42:28,20
2020-12-30 12:47:30,260
2020-01-23 01:04:39,217
2020-05-15 16:38:46,26
2020-07-23 11:20:07,101
2020-09-19 03:02:26,245
2020-08-03 03:43:25,27
2020-03-07 10:52:57,11
2020-12-16 10:53:01,10
2020-05-23 07:40:57,119
2020-12-21 02:33:17,224
2020-01-21 23:57:32,28
2020-02-08 11:00:12,144
2020-11-02 06:23:22,27
2020-06-13 16:07:57,190
2020-09-21 23:40:35,239
2020-11-15 19:04:19,155
2020-10-31 04:36:38,257
2020-05-23 15:06:05,167
2020-07-30 06:40:44,113
2020-11-18 01:59:43,256
2020-04-10 04:18:54,113
2020-02-25 12:37:46,22
2020-12-19 17:57:04,287
2020-06-29 13:50:50,11
2020-08-29 00:51:10,104
2020-02-16 04:02:21,177
2020-11-18 05:28:59,180
2020-11-05 03:44:42,16
2020-07-22 21:29:35,18
2020-08-10 07:14:52,177
2020-06-14 11:38:04,11
2020-06-02 21:37:41,24
2020-09-09 16:17:59,17
2020-03-22 08:53:37,209
2020-05-18 12:29:46,23
2020-07-04 08:25:17,296
2020-10-26 02:47:02,134
2020-08-26 02:51:23,14
2020-04-19 23:11:00,244
2020-12-23 22:31:26,103
2020-09-06 22:05:36,173
2020-10-14 23:24:35,10
2020-06-01 19:13:29,15
2020-12-26 05:15:36,210
2020-11-12 06:31:08,16
2020-03-10 17:10:12,158
2020-05-02 20:57:25,18
2020-10-08 23:39:23,116
2020-07-09 19:57:17,181
2020-10-25 00:35:40,263
2020-11-19 05:58:03,26
2020-12-09 02:20:15,295
2020-05-09 06:36:29,208
2020-11-28 14:26:09,122
2020-08-24 19:50:14,28
2020-08-17 04:27:53,16
2020-07-06 23:09:40,13
2020-02-27 05:31:31,205
2020-01-02 17:17:09,132
2020-11-20 07:57:16,268
2020-10-05 06:34:10,10
2020-10-21 21:40:01,164
2020-04-23 14:45:49,27
2020-03-29 15:06:13,182
2020-04-11 04:05:44,144
2020-11-17 14:19:44,256
2020-07-01 05:45:43,288
2020-07-16 09:25:34,153
2020-07-06 00:34:31,26
2020-02-25 16:12:20,16
2020-06-15 23:10:40,135
2020-09-09 12:36:21,26
2020-12-07 21:12:14,12
2020-11-04 00:09:56,27
2020-03-01 21:53:00,190
2020-02-04 19:02:06,131
2020-09-22 10:36:35,193
2020-07-03 13:46:38,13
2020-08-28 19:19:38,11
2020-01-07 09:46:40,212
2020-08-14 11:45:33,249
2020-04-25 08:11:07,184
2020-07-29 02:21:40,265
2020-03-27 10:28:05,23
2020-01-10 07:28:46,22
2020-03-30 21:05:07,188
2020-09-13 02:09:49,12
2020-08-15 13:42:06,21
2020-01-07 06:44:06,174
2020-02-11 23:00:22,135
2020-02-29 15:06:30,137
2020-11-29 12:27:51,11
2020-07-18 23:23:32,12
2020-04-04 15:50:30,21
2020-05-09 03:24:55,258
2020-01-01 13:37:19,106
2020-06-04 21:38:57,27
2020-06-10 19:49:30,173
2020-11-14 20:51:15,150
2020-05-27 02:02:51,129
2020-01-28 17:50:45,24
2020-10-08 11:21:26,176
2020-06-05 00:45:43,293
2020-12-06 14:38:19,10
2020-05-16 08:10:09,144
2020-01-19 06:47:48,294
2020-04-24 13:12:23,270
2020-07-15 13:42:04,156
2020-08-09 08:42:31,260
2020-03-09 06:24:56,152
2020-03-02 06:58:26,18
2020-11-17 22:57:03,217
2020-09-07 00:19:02,167
2020-02-21 03:35:50,100
2020-05-09 05:36:41,278
2020-12-05 06:01:58,18
2020-07-03 15:02:10,207
2020-08-29 08:02:36,288
2020-05-20 09:26:50,109
2020-03-09 05:30:17,147
2020-08-27 00:03:21,29
2020-04-24 15:01:53,159
2020-11-22 10:44:45,121
2020-01-05 13:26:48,14
2020-12-24 17:24:32,18
2020-06-04 05:39:39,101
2020-01-22 16:52:51,27
2020-10-14 21:18:40,235
2020-08-20 10:14:11,277
2020-12-15 10:16:28,22
2020-05-01 04:04:52,23
2020-01-24 11:29:33,21
2020-08-12 05:47:34,21
2020-09-14 20:53:09,239
2020-07-27 04:29:30,16
2020-02-29 21:19:10,16
2020-05-13 11:40:18,20
2020-01-03 12:50:27,28
2020-07-23 13:33:36,27
2020-02-29 16:31:31,14
2020-07-31 19:12:48,180
2020-10-29 19:10:00,21
2020-07-27 18:08:12,21
2020-12-19 15:44:09,224
2020-03-11 18:40:00,143
2020-06-25 22:51:48,20
2020-02-10 21:36:49,274
2020-10-10 18:31:43,118
2020-03-01 12:46:53,214
2020-04-15 10:52:30,181
2020-03-22 09:54:32,18
2020-03-21 16:57:27,16
2020-01-22 05:54:13,15
2020-10-24 15:58:43,196
2020-11-20 04:22:55,26
2020-07-23 15:28:18,29
2020-07-03 08:31:58,138
2020-01-31 02:38:14,15
2020-09-16 00:42:33,25
2020-03-10 11:03:07,26
2020-10-25 15:08:28,265
2020-09-10 18:38:29,14
2020-07-17 21:53:56,257
2020-10-28 23:09:13,127
2020-03-22 07:03:25,277
2020-10-27 12:04:57,19
2020-04-08 10:58:08,29
2020-10-16 16:19:18,239
2020-05-30 16:46:59,117
2020-07-01 11:31:30,120
2020-09-25 12:12:12,24
2020-08-06 18:06:43,138
2020-01-30 17:06:23,12
2020-06-13 02:45:27,176
2020-08-19 15:01:06,16
2020-06-29 16:39:09,227
2020-11-05 01:14:18,280
2020-07-01 18:04:08,184
2020-11-22 18:09:14,200
2020-01-01 23:26:52,111
2020-07-29 21:07:59,101
2020-09-17 02:56:52,13
2020-10-26 20:58:58,116
2020-09-20 23:48:22,23
2020-06-21 06:47:38,291
2020-02-21 16:21:40,14
2020-07-06 08:29:05,15
2020-11-03 17:01:31,20
2020-05-21 10:28:28,27
2020-04-14 20:29:21,27
2020-12-20 13:23:52,251
2020-07-19 11:02:22,257
2020-03-12 22:45:09,100
2020-03-14 17:23:59,233
2020-07-03 05:03:50,15
2020-05-22 14:37:13,294
2020-05-17 17:40:26,20
2020-01-06 02:11:44,11
2020-02-19 15:03:12,140
2020-01-14 17:01:59,251
2020-09-07 00:04:39,185
2020-03-29 16:06:54,298
2020-10-02 21:24:47,18
2020-06-24 04:47:25,26
2020-07-03 20:27:16,187
2020-07-08 05:04:25,20
2020-12-06 09:03:50,126
2020-05-03 17:18:19,18
2020-03-29 13:23:12,259
2020-09-19 16:52:17,17
2020-01-17 23:44:50,14
2020-12-23 09:16:35,23
2020-05-27 17:21:35,21
2020-02-24 09:46:25,131
2020-09-05 19:53:59,200
2020-06-19 01:45:02,25
2020-08-26 07:11:55,14
2020-05-13 15:41:18,12
2020-09-26 04:32:30,179
2020-08-12 17:05:56,24
2020-09-16 10:25:24,227
2020-05-24 21:57:52,154
2020-09-23 17:58:09,280
2020-07-19 14:38:06,11
2020-08-09 08:50:02,27
2020-07-23 19:30:22,195
2020-11-21 02:46:48,10
2020-07-28 09:34:37,259
2020-05-06 07:14:39,22
2020-09-13 09:51:57,17
2020-10-16 03:17:42,193
2020-03-21 22:11:26,13
2020-11-17 02:16:57,13
2020-10-12 04:44:35,280
2020-05-23 06:19:34,11
2020-04-04 00:07:36,181
2020-05-22 09:29:37,17
2020-08-15 19:21:04,20
2020-01-06 10:16:20,16
2020-08-05 09:40:52,12
2020-09-21 14:19:48,275
2020-05-10 09:24:30,110
2020-02-29 19:50:39,196
2020-09-03 05:39:27,154
2020-12-03 11:29:45,243
2020-02-27 20:23:07,17
2020-10-20 21:35:17,19
2020-03-05 04:15:16,116
2020-09-17 13:28:57,23
2020-11-21 10:56:22,289
2020-01-31 21:06:50,192
2020-05-28 23:21:24,27
2020-05-03 18:47:53,265
2020-01-19 10:03:47,214
2020-07-21 23:12:44,162
2020-03-04 07:44:16,249
2020-07-15 08:49:12,15
2020-02-13 16:40:09,185
2020-05-11 02:12:34,17
2020-12-30 22:03:53,15
2020-03-23 14:16:35,14
2020-07-31 18:51:52,24
2020-02-16 17:42:58,14
2020-11-02 06:29:37,13
2020-10-18 08:08:52,17
2020-02-25 02:09:47,24
2020-12-10 18:19:01,152
2020-08-24 08:39:50,29
2020-02-02 21:37:47,24
2020-09-20 01:55:30,17
2020-06-27 11:50:45,107
2020-08-25 22:31:51,109
2020-10-07 04:17:03,27
2020-12-20 21:15:33,29
2020-01-12 02:48:46,14
2020-05-19 08:38:01,22
2020-11-17 17:46:51,21
2020-08-24 18:53:55,26
2020-10-29 07:57:48,16
2020-05-24 23:24:40,23
2020-03-24 12:08:04,29
2020-07-13 04:46:18,149
2020-09-01 02:12:49,19
2020-06-10 12:19:00,25
2020-08-09 00:13:08,284
2020-12-22 07:11:36,21
2020-11-10 18:03:28,191
2020-03-04 01:41:05,23
2020-02-16 06:31:15,140
2020-05-26 22:28:02,18
2020-07-11 08:32:56,20
2020-06-25 00:31:19,280
2020-05-15 01:46:40,282
2020-03-31 02:19:16,27
2020-03-10 22:11:07,216
2020-06-20 15:43:17,16
2020-08-04 17:25:23,12
2020-11-27 12:31:56,264
2020-01-13 08:19:30,101
2020-02-04 00:51:21,13
2020-04-21 10:03:07,125
2020-04-03 19:38:52,10
2020-04-08 12:47:32,27
2020-03-04 23:04:34,230
2020-07-27 23:12:51,11
2020-08-07 17:52:42,23
2020-12-19 15:53:45,299
2020-02-27 00:20:06,20
2020-06-14 02:38:19,267
2020-01-11 06:39:51,138
2020-07-08 16:38:49,287
2020-10-30 01:21:04,26
2020-11-07 20:40:42,129
2020-11-10 02:07:22,19
2020-11-15 18:57:05,180
2020-01-06 14:27:38,17
2020-11-03 11:31:20,296
2020-07-17 06:05:01,247
2020-04-06 03:40:45,26
2020-10-02 10:49:51,12
2020-12-19 21:50:06,181
2020-08-14 03:54:27,135
2020-01-25 06:30:06,161
2020-02-11 05:28:43,273
2020-05-29 00:06:31,119
2020-12-14 20:09:31,27
2020-04-19 00:17:15,28
2020-11-06 01:55:41,200
2020-10-18 01:01:14,137
2020-08-03 15:14:45,20
2020-11-12 16:59:51,19
2020-03-22 18:08:06,180
2020-11-11 01:56:31,282
2020-11-28 22:49:39,10
2020-11-12 21:34:19,11
2020-08-06 05:33:50,15
2020-12-21 20:02:25,239
2020-10-21 07:20:50,113
2020-12-16 05:12:30,215
2020-08-25 14:32:41,254
2020-10-12 11:09:09,176
2020-02-17 20:46:54,263
2020-12-27 02:56:31,14
2020-06-25 02:14:25,22
2020-09-11 08:52:56,28
2020-08-07 22:50:21,169
2020-02-25 19:11:45,196
2020-12-23 18:20:07,23
2020-10-06 12:34:46,14
2020-05-27 04:17:04,243
2020-08-24 17:17:49,14
2020-10-04 10:13:53,272
2020-04-19 00:02:39,247
2020-05-14 09:15:40,265
2020-04-06 01:43:39,26
2020-04-04 15:19:18,158
2020-02-27 19:44:58,12
2020-09-18 17:09:49,145
2020-02-14 21:11:14,267
2020-05-13 13:07:31,14
2020-03-26 23:49:45,180
2020-10-11 08:45:34,15
2020-12-02 02:52:27,159
2020-11-17 21:40:50,27
2020-01-11 17:12:26,20
2020-01-17 05:39:27,247
2020-06-12 22:39:03,286
2020-08-03 02:54:24,13
2020-08-19 02:24:12,288
2020-12-20 10:17:13,208
2020-11-25 15:04:15,275
2020-08-11 16:04:13,24
2020-06-06 16:43:20,127
2020-08-30 10:46:32,28
2020-09-30 17:39:21,11
2020-09-12 10:53:47,24
2020-09-09 03:23:25,14
2020-04-24 10:06:33,299
2020-04-03 17:09:38,285
2020-09-18 06:29:24,23
2020-10-13 02:06:15,216
2020-01-14 16:06:20,11
2020-10-19 11:41:29,265
2020-08-09 18:49:10,22
2020-02-15 09:39:45,139
2020-01-14 16:12:39,167
2020-10-19 19:21:51,25
2020-05-11 07:14:36,19
2020-08-21 05:33:56,22
2020-05-04 10:30:17,12
2020-11-01 02:59:01,262
2020-04-01 18:17:57,152
2020-06-21 02:14:54,237
2020-05-21 12:01:10,13
2020-10-14 15:31:08,27
2020-11-26 16:09:20,294
2020-07-24 23:00:54,19
2020-05-20 19:58:18,298
2020-05-13 16:42:14,150
2020-10-04 20:01:01,164
2020-07-10 06:10:03,20
2020-11-08 09:39:41,27
2020-04-27 02:12:10,16
2020-04-23 22:50:42,17
2020-05-12 09:57:47,22
2020-11-13 02:28:34,23
2020-04-24 02:15:43,131
2020-01-06 21:02:29,288
2020-01-24 06:40:58,153
2020-09-07 20:50:11,26
2020-04-07 00:20:09,149
2020-08-19 18:17:11,25
2020-10-04 21:01:24,138
2020-03-14 04:47:35,287
2020-11-20 09:44:48,17
2020-07-23 04:51:57,287
2020-08-13 14:55:44,15
2020-01-21 14:24:24,16
2020-05-11 21:05:41,185
2020-08-15 15:48:28,164
2020-09-06 09:47:54,219
2020-01-25 02:00:02,14
2020-09-26 01:29:19,15
2020-08-09 21:44:32,123
2020-12-12 17:37:05,24
2020-12-19 02:37:13,12
2020-03-03 13:03:12,238
2020-03-30 17:52:19,145
2020-01-04 11:23:21,27
2020-04-11 21:35:06,29
2020-04-23 09:45:57,134
2020-07-08 14:34:45,25
2020-02-21 11:08:12,14
2020-02-25 06:13:44,25
2020-07-29 03:57:55,179
2020-05-25 13:12:53,29
2020-01-19 06:19:55,283
2020-04-24 06:58:25,197
2020-08-17 03:44:55,254
2020-01-31 13:59:02,185
2020-04-08 04:20:04,11
2020-03-03 21:26:47,154
2020-12-26 10:10:45,196
2020-02-23 00:54:11,28
2020-05-04 14:32:56,270
2020-12-05 05:51:23,10
2020-08-25 00:16:47,24
2020-05-09 11:04:38,299
2020-11-29 04:07:17,167
2020-10-22 03:12:45,241
2020-03-30 02:54:47,159
2020-01-15 07:18:05,217
2020-12-12 06:57:12,11
2020-04-15 01:21:45,125
2020-10-20 14:58:12,110
2020-04-21 09:36:04,16
2020-01-14 06:46:24,103
2020-02-14 14:40:05,193
2020-04-06 00:56:17,267
2020-03-21 16:18:36,193
2020-04-17 07:00:14,230
2020-09-03 11:25:07,278
2020-11-08 00:05:00,266
2020-12-29 08:59:57,14
2020-05-04 03:16:09,10
2020-12-29 22:28:24,135
2020-08-14 03:10:23,16
2020-07-27 09:43:25,276
2020-09-29 18:05:54,104
2020-06-14 18:26:25,208
2020-06-02 17:03:05,295
2020-06-03 14:44:35,257
2020-01-31 20:39:52,23
2020-01-07 03:56:28,160
2020-04-28 21:43:29,220
2020-03-28 23:37:10,20
2020-04-01 01:11:05,17
2020-04-28 23:06:52,201
2020-11-07 18:44:24,120
2020-11-22 15:13:57,11
2020-01-27 05:55:20,27
2020-06-24 21:03:22,14
2020-01-25 16:26:04,174
2020-02-11 02:23:52,172
2020-10-03 09:23:04,19
2020-08-20 13:28:08,14
2020-07-07 15:34:43,18
2020-07-14 09:50:53,137
2020-11-24 19:15:10,15
2020-10-01 21:43:52,27
2020-05-21 14:34:39,156
2020-12-01 19:08:51,20
2020-10-06 14:44:40,143
2020-04-02 05:29:53,11
2020-02-09 13:28:14,135
2020-04-01 22:36:38,194
2020-12-08 18:49:20,19
2020-07-11 14:30:16,25
2020-09-19 08:43:16,122
2020-05-02 10:51:22,14
2020-01-13 18:28:23,14
2020-02-14 20:25:39,11
2020-06-24 02:37:48,28
2020-01-27 18:33:12,276
2020-06-30 02:42:56,159
2020-08-20 06:25:14,190
2020-10-29 03:47:15,26
2020-09-26 10:21:36,270
2020-05-17 10:42:31,23
2020-12-03 10:48:58,10
2020-03-05 17:45:28,27
2020-11-14 03:27:32,171
2020-10-03 16:08:52,23
2020-06-16 11:08:03,289
2020-07-05 17:13:23,10
2020-10-12 23:40:10,21
2020-07-11 04:08:46,190
2020-06-09 22:39:49,181
2020-01-18 22:29:47,288
2020-02-15 08:39:30,216
2020-05-16 19:01:51,25
2020-12-06 13:27:38,29
2020-10-16 11:21:32,249
2020-11-13 21:22:10,26
2021-01-01 04:13:58,205
2020-08-24 09:55:05,25
2020-09-28 01:59:47,126
2020-01-31 11:30:00,29
2020-04-01 06:28:23,18
2020-03-14 02:51:47,12
2020-08-31 17:44:16,10
2020-01-23 08:32:14,191
2020-12-15 12:32:53,160
2020-10-10 14:21:22,205
2020-08-09 03:13:32,18
2020-04-15 23:55:56,241
2020-07-30 04:25:02,143
2020-02-29 15:43:37,122
2020-01-21 16:15:11,24
2020-04-23 16:33:17,14
2020-03-23 08:01:02,165
2020-09-08 22:25:36,28
2020-03-20 17:45:29,17
2020-01-11 18:22:15,226
2020-01-24 06:45:34,21
2020-01-11 19:28:37,15
2020-03-12 02:51:46,15
2020-03-29 15:58:50,100
2020-01-02 10:03:47,11
2020-11-08 23:27:18,165
2020-05-18 06:11:08,17
2020-11-09 11:15:31,28
2020-06-30 12:44:40,16
2020-08-19 02:02:34,218
2020-06-01 02:22:48,146
2020-09-22 14:12:50,28
2020-07-30 14:07:08,18
2020-12-15 03:38:55,114
2020-10-23 22:22:48,209
2020-04-27 22:46:38,29
2020-05-23 11:48:35,202
2020-12-13 11:51:47,23
2020-09-05 12:06:43,29
2020-01-10 08:18:28,297
2020-10-05 23:57:22,17
2020-09-19 06:24:03,27
2020-05-14 02:39:39,195
2020-05-21 18:29:08,135
2020-10-30 14:21:20,24
2020-12-22 07:25:41,104
2020-07-07 14:27:06,177
2020-04-05 12:33:19,260
2020-03-07 08:28:22,10
2020-03-16 23:32:38,14
2020-08-08 12:57:15,14
2020-07-09 21:46:43,299
2020-12-07 14:55:56,14
2020-05-01 14:58:31,298
2020-09-03 23:48:30,166
2020-06-28 22:49:24,221
2020-03-08 20:23:33,23
2020-02-07 21:15:06,12
2020-01-02 10:52:23,280
2020-02-06 09:24:28,177
2020-11-27 12:21:04,114
2020-02-26 11:38:32,22
2020-05-03 15:09:54,137
2020-05-18 15:33:28,20
2020-05-23 03:27:40,140
2020-09-19 14:24:55,143
2020-08-08 11:03:45,23
2020-02-21 00:46:05,24
2020-01-09 06:36:33,25
2020-12-03 03:45:51,15
2020-03-18 06:28:34,206
2020-04-15 09:46:20,159
2020-04-07 05:12:09,21
2020-02-26 12:55:27,144
2020-08-01 11:09:26,26
2020-11-22 12:38:11,261
2020-08-14 14:09:48,168
2020-06-28 02:23:36,246
2020-03-13 23:01:01,215
2020-05-10 18:44:01,112
2020-05-24 22:51:01,237
2020-09-30 16:09:06,28
2020-03-30 08:51:23,14
2020-03-02 16:24:03,27
2020-01-20 04:38:14,19
2020-02-10 17:44:51,115
2020-12-01 22:47:17,216
2020-06-17 23:05:29,29
2020-09-24 21:49:32,206
2020-06-01 03:09:04,28
2020-01-05 00:25:16,21
2020-06-07 02:16:38,104
2020-02-12 09:42:05,19
2020-07-18 15:33:54,207
2020-01-22 02:54:24,105
2020-12-16 13:36:07,228
2020-03-24 00:14:19,280
2020-11-17 18:22:32,216
2020-12-02 02:17:41,267
2020-01-02 18:37:26,283
2020-06-24 17:03:13,12
2020-03-28 22:01:29,10
2020-09-16 12:47:41,19
2020-04-15 22:21:24,210
2020-04-03 22:18:57,105
2020-10-16 18:02:22,298
2020-01-27 01:23:56,10
2020-01-27 02:19:23,27
2020-12-28 23:44:57,13
2020-03-23 18:12:52,17
2020-06-01 03:39:46,11
2020-06-04 03:08:50,10
2020-12-13 20:32:34,13
2020-02-07 01:51:11,198
2020-05-08 20:47:18,159
2020-10-23 14:29:21,14
2020-09-16 05:16:01,15
2020-11-17 05:13:46,272
2020-07-07 14:55:44,176
2020-01-05 09:43:28,19
2020-10-24 20:06:10,17
2020-06-18 23:57:15,285
2020-01-30 15:11:22,18
2020-12-13 02:29:05,27
2020-01-26 20:53:02,22
2020-11-25 23:58:17,17
2020-10-03 08:08:46,109
2020-12-08 06:56:18,22
2020-04-23 06:57:04,119
2020-02-24 10:02:55,125
2020-10-11 16:30:05,27
2020-04-23 12:54:22,179
2020-10-06 03:54:52,209
2020-09-03 14:59:33,112
2020-04-02 09:04:35,252
2020-12-30 17:19:21,29
2020-01-20 09:35:50,28
2020-06-16 20:33:46,208
2020-05-27 05:22:55,174
2020-12-25 05:18:23,296
2020-04-25 23:53:28,20
2020-12-26 13:28:57,238
2020-01-16 11:37:00,24
2020-05-23 14:25:04,265
2020-05-29 21:13:38,104
2020-06-13 00:48:55,204
2020-03-05 10:18:55,13
2020-09-01 09:27:08,28
2020-07-04 04:53:20,12
2020-12-22 02:51:38,21
2020-07-28 23:20:26,11
2020-03-07 21:31:45,158
2020-10-24 07:19:05,155
2020-02-10 19:29:25,208
2020-05-27 07:52:31,207
2020-01-23 19:40:05,26
2020-11-19 06:19:27,287
2020-07-13 22:37:35,191
2020-09-30 13:37:32,24
2020-08-27 14:36:10,20
2020-01-09 19:42:57,12
2020-12-23 06:34:34,23
2020-12-20 20:35:24,22
2020-03-06 13:51:54,24
2020-10-02 12:39:02,147
2020-04-21 06:03:17,296
2020-08-27 00:53:32,12
2020-02-20 18:24:25,11
2020-03-30 03:45:06,178
2020-09-26 18:33:54,26
2020-12-28 15:28:14,160
2020-05-30 18:38:50,21
2020-01-05 02:29:22,25
2020-04-23 13:52:14,22
2020-03-18 14:12:37,137
2020-03-09 21:38:24,176
2020-10-20 17:16:28,279
2020-11-01 09:29:14,287
2020-12-22 15:27:04,14
2020-12-12 20:31:19,18
2020-01-21 14:34:20,226
2020-01-27 06:38:25,23
2020-06-29 04:17:30,15
2020-10-06 20:45:40,29
2020-11-19 17:18:29,127
2020-07-19 13:11:41,231
2020-06-12 11:54:55,28
2020-04-11 07:29:22,25
2020-05-03 16:25:57,101
2020-09-24 13:11:05,107
2020-11-12 03:32:29,104
2020-08-13 00:15:33,12
2020-10-14 09:44:49,20
2020-04-18 08:38:02,26
2020-10-21 01:57:20,18
2020-04-02 22:53:05,187
2020-12-20 23:21:06,231
2020-12-08 11:26:31,269
2020-06-15 05:29:32,11
2020-03-21 19:55:52,12
2020-04-24 20:35:00,11
2020-05-27 02:57:29,191
2020-09-08 11:24:09,23
2020-11-17 19:44:12,197
2020-09-21 00:38:43,269
2020-03-27 14:53:09,129
2020-06-20 09:36:39,18
2020-12-29 18:40:32,20
2020-05-25 07:55:07,10
2020-12-26 12:43:13,23
2020-06-08 23:17:10,189
2020-01-26 00:35:18,24
2020-05-28 14:20:47,213
2020-07-03 21:31:35,139
2020-06-24 14:59:34,17
2020-07-14 16:38:09,298
2020-01-23 03:24:48,15
2020-08-09 05:50:31,104
2020-03-16 08:03:05,151
2020-07-12 13:47:01,24
2020-05-09 16:29:50,15
2020-01-16 11:08:13,19
